Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance
0xb3c773e36d50cb720e9ed09e1bcf8743058ac7ac,0,0.0,0.0,85419.0,1,0.527968,0.527968,0.527968,0.52746,0.52746,2,0.52796786,0.0005082
0xb3ec872e7bba47e7e9d32a50f6b26f0dc2f3f14c,0,4081.17,1320.22,528267.82,8,0.00951,20.506353,7.113139,0.0,1.421021,145,163.6021926,-9.762320506
0xb3f2ec66ea9df339e7c9a82b6cdcf3e0943b907c,0,8834.95,9957.68,650858.47,11,0.19,19.96,4.362374,0.0,1.99038,71,91.60985743,-7.90914257
0xb3f9e9b8ead6e21642e7bba211b7832b3792417d,0,720.96,7971.6,1089020.13,2,0.0600919999999999,1.011134,0.246246,0.495509,0.626948,183,32.50452039,0.530186759
0xb3fbd8ebe5457d73076d70653868b607004696fa,0,161.55,0.0,323.1,1,101.0,101.0,101.0,25.911602,50.499487,3,101.0,0.001026218
0xb4077152cecc0f3393f5adebc72b1a32683f4166,0,1557.75,18685.5,806614.35,8,0.090583,135.235902,6.637167999999999,0.003711,6.986016,78,265.486703,0.018108423
0xb408b9615392e140d5b81c0e13d91ff756ae93ce,0,0.0,733.91,228980.03,5,0.0,2.674058,0.916426,0.0,0.0,313,285.9248084,285.9248084
0xb4099d940a646bb87f9ad3c94c6cb6108c038a35,0,0.0,4287.54,10095.8,2,0.12874,2.0,1.06437,2.128299,2.128299,3,2.12874001,0.000441
0xb409fb165bff6a005a54cc331805a71e56a785ad,0,0.0,30232.77,60465.53,2,0.0,14.435676999999998,7.217839,0.0,0.0,3,14.43567714,14.43567714
0xb40b2ffffbedd95abb26d03c01077e2f86a39f36,0,182.41,8522.01,1131888.88,12,0.0,203.779659,8.941454,0.09339,13.779913,216,1171.330449,0.037823115
0xb41d2cb720d48ab4b54f7060b18adc6914e3606a,0,33.18,0.58,67.53,2,49.79658,51.20342,50.5,38.780541,50.499475,4,101.0,0.001050158
0xb4237e47debe89de9ee2e11e19f4e1d4fc9e18e6,0,1425.31,9942.63,106587.4,9,0.99937,5.9323,3.100134,0.0,2.323675,21,27.90120921,0.0171050999999999
0xb427020d38bb7ba61aa33ad5c6d66f8c44457794,0,14.52,2276.36,701025.08,3,0.023158,2.99,0.997379,0.004357,0.99348,613,305.1978497,0.199447222
0xb429c54b50c2bfed4d3a5cdbaa2a201b8f0ed2b3,0,4556.72,2592.83,718792.8,26,0.005,3.8005,0.98362,0.0,0.374471,178,46.23016298,-2.82557702
0xb42b20ddbeabdc2a288be7ff847ff94fb48d2579,0,6.46,8.32,64656.73,1,5.0,59.0,31.8,0.0,0.0,19995,159.0,159.0
0xb4346597d2d08e7785087cea5002c2901b5d8fb5,0,23.6,0.0,70.8,1,101.0,101.0,101.0,0.2433,33.666149,4,101.0,0.0015539999999999
0xb436f18c821638b47c67eb340fe7ca2b53c7a301,0,13762.11,4639.4,239531.8,14,0.001176,547.933024,86.686677,0.1,149.730908,30,1647.046868,0.00687996
0xb4394c565d8b7daef5caf72263f351e314744139,0,0.0,24864.26,198914.1,3,0.0,10.0,5.6,0.0,0.0,9,44.8,44.8
0xb440b748e7dd478f16e60fd5953fc1cf7e923c88,0,9.27,16413.01,131369.02,3,0.0049,4.995,1.24269,0.00448,1.4196879999999998,15,9.941521683,0.003705616
0xb45e9a2fa5216e5a1a69f5a8c60ba9293447e72b,0,27618.45,838.41,84532.17,1,2.527195,3.479774,3.003484,0.2,2.001721,5,6.00696872,0.001805417
0xb4609d94e0e046fc6096e8b8f19a44d3a4441328,0,1830.28,1737.35,876611.4,2,0.002036,1.006572,0.189625,0.0,1.793116,502,86.0898312,0.020279694
0xb46194bce6f318dcdbed8d0f1d7a788384ca2278,0,14.29,7528.95,196110.0,1,0.406,10.239,3.957526,0.504342,4.115163,51,102.89567,0.01660099
0xb462fd358fdfe2683bb675e0d0307424233604d9,0,0.0,0.0,4806.43,1,1.0,1.0,1.0,0.99,0.99,2,1.0,0.01
0xb46680e698dc0af85e13f19f5d8d717aade97c11,0,0.0,0.0,2.6,1,8.0,8.0,8.0,7.999528,7.999528,2,8.0,0.000471636
0xb4720652b47599fcfb26b4765f0af2d97c881b53,0,165.28,0.03,330.6,2,49.524368,51.475632,50.5,0.929573,50.499487,4,101.0,0.001026218
0xb49091108e6804d1675d32eaa02989096384208a,0,11.03,0.0,110325.75,1,100.0,100.0,100.0,0.0,0.0,13521,100.0,100.0
0xb490e7e9a5b80ce38672995cab8c8d155a38dfed,0,6.03,4633.49,106721.05,18,0.018718,9.216809,1.369515,0.018277,1.2594379999999998,48,31.49884552,0.012898132
0xb49bfae673da15a82a13a0968543002ed50b16dd,0,0.0,666.82,748839.17,10,0.0,34.746,1.530984,0.0,0.0,1124,1719.295158,1719.295158
0xb49f6b91161a92968544477645f388d4d5f1ffb9,0,5835.99,9215.72,285373.17,4,0.725,33.995,12.584634,0.0,27.456862,35,302.03121989999994,0.005737725
0xb4b18bf6f39335fc4f79600f5ca6e38ad75cce0b,0,321.93,962.94,382871.88,3,0.03,3.000382,0.955712,0.497988,1.051252,582,291.4922005,0.295520127
0xb4b1c3959d8815d387ea4ba08cc277e206a4148c,0,8.11,617.08,446719.68,226,0.0,76.0,4.934748,0.29958,5.19667,1394,3528.344582,-0.194399
0xb4b46566ff1fc2c0803a0381e193c218edbc1a07,0,21612.0,3509.32,380885.1,8,0.0077069999999999,8.3183,2.124262,0.0,1.322833,26,21.24262141,0.07729161
0xb4ce2de09fd3469e8131a81cf9d436eaf86442f0,0,159.09,0.3,318.78,2,7.564147,93.435853,50.5,6.266108,50.499508,4,101.0,0.000984218
0xb4d87ff5d0936fdaa2ccf245914b5b302b95ff8f,0,162.69,0.0,325.38,1,101.0,101.0,101.0,0.854525,50.499508,3,101.0,0.000984218
0xb4d9b203d8d16f41916a62deab83389cf2b7eecb,0,0.0,15.0,149976.53,9875,0.0,9999.9978,6.835767,0.0,0.0,10000,68350.83206,68350.83206
0xb4da51d14d724c5963c8a2d29497ecf630631a62,0,9.91,6425.35,167326.47,1,0.075251,3.415703,1.226331,0.002256,1.180436,53,31.88459311,0.012831023
0xb4eb85d864f0f924434b4ef24004b0bfd579900a,0,3.07,10528.39,157968.72,5,0.24958,500.0,64.55121199999999,0.24916,69.161573,29,968.2681787,0.0061586409999999
0xb4eda52a25e60b26c57064fdcb9deb268429e69a,0,23.34,0.0,70.03,1,101.0,101.0,101.0,0.05,33.666149,4,101.0,0.0015539999999999
0xb4f25cfaf8d94c692d99dc6ebc29e0f6c718e3c2,0,41345.36,30322.59,675334.18,4,0.010004,1.08894,0.187777,0.0,0.204485,21,1.877773217,0.037404913
0xb4fdea06be748670725adcb62d9aacfdae54492d,0,160.54,0.03,321.17,3,5.207396,87.905963,33.666667,7.0,50.499508,5,101.0,0.000984218
0xb509928b7fa5d101425196d7c823a5d05c8e3a1d,0,0.0,0.0,392.08,1,5.0,5.0,5.0,4.99938,4.99938,2,5.0,0.00062
0xb50d99def3c5b5d0b769a45d7adb93f1c8507013,0,162.26,0.33,325.17,2,26.092259,74.907741,50.5,1.99,50.499508,4,101.0,0.000984218
0xb51b01655391086da3782d95f4f0b2f1bdeb7ae7,0,0.0,0.0,5.55,1,0.174486,0.174486,0.174486,0.173866,0.173866,2,0.1744859,0.00062
0xb52736b178bf12f133b0bbd108650b3b4121ef5c,0,0.0,2241.64,85182.18,9,0.0,646.0,29.80747,0.0,0.0,39,1132.683845,1132.683845
0xb5299731e82f01841493308733e08b5f674e72fa,0,7777.28,4139.9,1479095.2,20,9.6e-05,1.7,0.063762,0.0,0.045253,231,5.292231835,-1.3607340469999998
0xb52aac8b10fbbbc0c6c54dadc201c6e32ab8d1b7,0,4.38,0.0,13.15,2,963.490305,1037.509695,1000.5,0.1,666.999528,5,2001.0,0.001414909
0xb53022825f272fe0bc64ddd32c5b5de1d8979776,0,159.62,0.2,319.65,2,10.222466,90.777534,50.5,10.0,50.499508,4,101.0,0.000984218
0xb5348d6261fa2a29569815169710725087fc6470,0,1048.35,7787.35,129839.35,2,0.11,1.934241,0.6733779999999999,0.5446989999999999,2.154439,21,10.77405185,0.001857067
0xb53a989d12df547167494433a0f82db0c8685049,0,29.2,5628.95,1205185.07,8,1.0,100.0,30.739490000000004,0.9988,30.738778000000003,426,6547.51129,0.15160438
0xb5470fc314973e168328b8c75471b4fb4a4369fa,0,1623.85,23445.92,153666.3,2,0.01,69.0,19.518333,0.0,18.273625,14,117.11,-29.079
0xb54e4043dc4037e7660b9ef04b1c9f4a93cb091f,0,3.83,391.04,789.75,1,0.995,2.995,1.995,0.994493,1.99451,4,3.99,0.000979018
0xb576c106e18bc53a0294097b4fe9a525ec38ea5f,0,3618.71,11966.52,523195.6,3,0.09,0.297584,0.200372,0.005,0.439444,50,8.215243622000001,4.260243622
0xb57a7b586e4a81c9a1da848800ed7bf6f8da133e,0,18.94,0.45,76.65,2,17.020531,83.979469,50.5,0.004329,25.249482,6,101.0,0.002072343
0xb57ac627b49bb341b7e11eed243a520b11f2f6b9,0,16993.43,0.0,169934.32,1,30.0,30.0,30.0,0.0,5.904902,11,30.0,-29.04902394
0xb57ffdec6e868ddf3866d0a20471dfca842402c7,0,409.53,121018.79,609189.28,5,0.11064,3.11804,1.602476,0.000529,0.800395,15,8.01238095,0.00843493
0xb58d33b740dea22c8c806fc056168569f983be70,0,0.0,0.0,629019.87,1,0.002557,0.002557,0.002557,0.001843,0.001843,2,0.002557022,0.000714
0xb59f46e7f65bcf498bde37845d897a0df313251e,0,87.82,898.6,440442.45,2,0.200051,12.027594,0.239309,0.575172,1.002958,593,114.6291867,0.291972402
0xb5a23a45242a68fc1d2e3e0943eb74205442aaec,0,0.0,3137.55,229041.22,4,0.0,1.003556,0.876791,0.0,0.0,74,64.00574627,64.00574627
0xb5c101ea534030d8853bdf4e0a15edc5e14bcfb6,0,0.0,21597.0,172775.98,5,0.0,232.445029,34.717058,0.0,0.0,9,277.73646510000003,277.73646510000003
0xb5c32267c95dddf3ec06a99ec93125c8d9ef2ccc,0,0.0,1566.29,198919.25,2,0.0,0.520175,0.312154,0.0,0.0,128,39.64361514,39.64361514
0xb5cac5ed03477d390bb267d4ebd46101fbc2c3da,0,138089.3,0.0,966625.13,1,197.0,197.0,197.0,1.0,28.427855,8,197.0,-1.994983448
0xb5d260470c818f2d5a8d886b2a7f24774536df0b,0,161.78,0.84,325.23,2,24.323281,76.67671899999998,50.5,0.010811,50.499508,4,101.0,0.000984218
0xb5e7dfeb5e2f423f531639818d07059483359bcb,0,59.56,2043.98,397152.12,4,0.01,52.004725,6.728316,0.5087229999999999,6.986210000000002,371,1271.651694,0.161460732
0xb5e888fa96af2ad8014bdc1ca461d9a992e8ef82,0,141.75,1273.62,201391.03,4,0.010358,5.119,0.192173,0.013,0.394395,223,28.82602168,0.035170374
0xb5f0e4f1213e764e768c62e1fd799e17fc4fb6e2,0,164.89,0.21,330.2,2,33.142932,67.857068,50.5,2.11317,50.499487,4,101.0,0.001026218
0xb5f63f48ec2a4160bca56f66e3a833206e724e90,0,165.1,0.15,330.78,4,10.648863,39.998992,25.25,0.001,50.499508,6,101.0,0.000984218
0xb605ab89b33f18cdb129ea16f75ca5d0417feed4,0,9003.23,8944.66,1002504.33,50,0.040159,100.2347,3.718052,0.0,13.375,112,371.8052064,211.30520640000003
0xb60d8c799001a3dbec5dcd5ebcf1f2409e6e7670,0,3965.62,8186.39,688348.82,5,0.1,133.2925,19.058705,0.0,1.318766,164,171.5283494,-32.88043787
0xb610188346c917314b8dd2b12dea9a99fde3447c,0,161.45,0.82,324.53,2,20.874633,80.125367,50.5,19.999,50.499487,4,101.0,0.001026218
0xb618aacb9dcdc21ca69d310a6fc04674d293a193,0,1328.73,5674.91,445988.77,29,0.002278,3.184516,0.287306,0.0,0.08358,195,12.3541761,-0.350027556
0xb6191f05f715ebae29c200461af33a18b9379ee7,0,4474.75,3089.52,846148.02,19,0.093162,30.0,7.778314999999999,0.0,1.916802,199,248.9060886,-71.19987796
0xb6213545cd905736d297a194b890d0a5bb6c0119,0,93.72,3517.5,783072.57,1,0.8669620000000001,1.171606,1.002269,0.865383,1.029717,428,217.49243540000003,0.222133133
0xb62992d886b3881e3c2e7d8f8eb3aee5a42c6de8,0,1758.12,13154.02,1279520.3,7,0.010003,23.702336,1.027982,0.0,5.461213,112,97.65832505,4.817704351000001
0xb62ceddd473ccabcfa8dfb8871171619397ae0bc,0,3432.11,4207.28,608376.45,19,0.2,9.9927,3.013233,0.0,0.988819,168,123.54256200000002,-2.03743804
0xb62e43dfa23298e15ae8a23de69530041f3348a6,0,0.0,3401.63,136065.4,3,0.0,20.332993,8.11027,0.0,0.0,41,324.4108107,324.4108107
0xb645635962fb83e5aac1a2ff8de53e59053fe263,0,0.0,5112.73,291425.73,4,0.0,2.373559,0.6252840000000001,0.0,0.0,58,35.64120616,35.64120616
0xb646868c8b6f87d19e3acf909996e24c679f0cf0,0,22116.81,14336.8,689731.52,3,0.095,66.5981,16.7868,0.0,6.102004,34,134.2944,-24.3577
0xb65023f23f13461f5f1f68fabe0360c5713be767,0,623.35,6737.45,61499.12,2,0.07,1.109163,0.622738,0.0,0.186484,30,4.35916278,0.070027839
0xb65216230e4461887d0b07dac1f796c36c57fe52,0,0.0,1619.85,226778.87,3,0.0,3.43261,1.4362700000000002,0.0,0.0,141,201.0777982,201.0777982
0xb65c14540a57e7eaf0303c6040bcfa096ea5df12,0,9.59,2867.37,900382.7,158,0.047236,10.968803,4.539528,0.098242,4.703361,615,1420.872369,0.457402248
0xb660bb48c399d3e4dcf99b31a55c249c6e91379e,0,161.95,0.42,324.73,2,47.99772,53.002280000000006,50.5,14.534496,50.499487,4,101.0,0.001026218
0xb664d67670da5098ee273f89ac950e2b8a8ec2d2,0,75733.04,124.82,379039.63,1,0.665072,21.01977,7.574729,0.0,4.709517,11,22.72418801,-0.8233970490000001
0xb67d97fcd62e7ede06a965ec52a4cfae82901052,0,3.09,0.0,9.28,2,943.147851,1057.852149,1000.5,0.125,666.999528,5,2001.0,0.001414909
0xb68f3ab6ec179f774879dce005335a17a845ca97,0,3659.31,3918.55,970135.15,20,0.002908,50.772436,2.296033,0.0,4.786049,253,392.6216181,0.165618108
0xb699d88988e7a4e554c5db58e6b7fbce9dba2d66,0,156.17,6.23,324.8,2,36.332157,64.667843,50.5,9.999424,50.499246,4,101.0,0.00150753
0xb69e22f0f6d887c13cc54af3ca631b7cbb9b4242,0,1491.92,75240.45,702526.8,5,0.01,9.4145,2.836037,3.9e-05,1.500997,26,25.5243295,0.00737657
0xb69e40d4ff544b43fda9ece8d3e6397f85c2f206,0,0.56,4518.8,58751.62,1,0.000317,0.002133,0.00069,0.0,0.0,26,0.0089695709999999,0.0089695709999999
0xb6a182d887b782600033308ed2062b21ee255094,0,12.23,630.41,914990.5,1,0.1238869999999999,5.092669,1.983703,0.929623,1.996933,2838,2824.793357,1.130662376
0xb6a7d271e08b49af6d8c2f93a77bcaf23cee4aa9,0,0.0,0.0,13.98,1,0.999528,0.999528,0.999528,0.998998,0.998998,2,0.99952837,0.000530554
0xb6aac3b56ff818496b747ea57fcbe42a9aae6218,0,1.96,1.89,19292.4,1937,0.0,5000.0,20.072308,0.001,17.320478,10004,97772.21432,8866.200726000001
0xb6befa1de0956a7c35d8aa15fb1110c169d163ae,0,24.69,52595.75,263102.22,4,0.305243,2.557939,1.375025,0.299295,1.372256,10,6.87512314,0.01384469
0xb6c357769c6e0bcee2ec805b7baf47e2d877d507,0,7978.39,8398.49,1428579.37,4,0.010004,0.452596,0.164722,0.3,1.391394,171,25.20241349,0.15731929
0xb6cb995c8180c4945d6cf1aa1858c29e593fa2c3,0,4.9,644.81,1650035.92,2,0.010002,6.189166999999999,0.523759,0.19629,0.676669,4511,1332.442627,1.434284935
0xb6d35e56dcc0676b357de7496ac8e28ddb745d36,0,990.52,243.95,474365.92,1,0.200016,1.5100870000000002,0.327493,0.222022,1.147511,1158,295.0709024,0.160654581
0xb6d8e12101fa000c2133aa0fef1ab30583ec02eb,0,1.89,0.39,8.35,2,423.285822,1577.714178,1000.5,0.001078,500.249528,6,2001.0,0.001886545
0xb6d9a2ccef9cf32cc3f230c45f25a2ca3e1ae7f9,0,228.44,291.57,987662.83,1,4.99958,4.99958,4.99958,0.0,0.001108,4323,9.99915998,5.212252673
0xb6dd67d1871dcfe4d7dd5f78b146a6951f55f455,0,0.0,20159.64,60478.92,2,0.0,25.0,9.0,0.0,0.0,4,27.0,27.0
0xb6ddada70d94049163a4d63c4ab0799c27df1c94,0,21.77,0.0,65.32,1,101.0,101.0,101.0,2.0,33.666149,4,101.0,0.0015539999999999
0xb6e173cba98f6310840778cfd846fc7c483077e2,0,102096.17,0.0,408384.67,1,0.863,0.863,0.863,0.0,0.21536,5,0.863,0.001561728
0xb6e8be314209e00cfceee798e3c739cf0e9a72d4,0,0.0,1692.4,226781.55,3,0.0,0.510138,0.229582,0.0,0.0,135,30.76393137,30.76393137
0xb6e99acdd8b0828f6a0713fa1f5c9447554ca364,0,0.0,39784.41,198922.05,3,0.0,60.59559,13.193118,0.0,0.0,6,65.96559,65.96559
0xb6f0690ddc64dc9b65ca1e3f24be030139bb9ea7,0,0.0,10797.98,226757.65,6,0.0,4.999425,1.987889,0.0,0.0,22,41.74567208,41.74567208
0xb6f9ba98c47caef0f1bc57a705161d88153756e7,0,164.07,0.82,329.78,2,48.211286,52.788714,50.5,1.0,50.499487,4,101.0,0.001026218
0xb70c20cf865a85d52d68653241e8c342e6a28974,0,778.35,0.0,1556.7,1,2.924168,2.924168,2.924168,2.91,2.916832,3,2.92416847,-2.909496
0xb7145079931eaa65f643e64cd7d796d82bfad7e4,0,295.35,2785.53,1081370.98,3,0.100007,10.0,0.160907,0.490591,0.900342,449,61.30538585,0.08210267
0xb71f6819d5d240ceb493e8c8783c5ed304f72fdc,0,4.14,0.0,12.43,2,560.054491,1440.945509,1000.5,0.005,666.999528,5,2001.0,0.001414909
0xb723590eda60106f9ed3400dd33a091dc26ed591,0,0.0,1406.46,268633.02,4,0.0,300.0,6.813764,0.0,0.0,192,1301.428977,1301.428977
0xb725e358cd05b615862a506cbfd9ea0154c5d819,0,19.35,8.55,30620.6,3432,0.0,61.019333,2.961396,10.000069,287.830638,3535,10361.92579,0.02281279
0xb72f1047dd80492ba6ae81c583f84b7cde4940f1,0,3.72,0.52,12.2,2,378.713828,1622.286172,1000.5,0.02,666.999528,5,2001.0,0.001414909
0xb730ca1754cd3b3466e6da5dfb3262c5b296fa35,0,3.27,71742.89,358730.82,3,0.061832,2.096559,0.596283,0.060832,0.595801,10,2.98141675,0.002410377
0xb734c74ff4087493373a27834074f80acbd32827,0,0.0,204.17,872814.67,9,0.0,0.3,0.000196,0.0,0.0,4276,0.83816471,0.83816471
0xb73736bf83e375328e1412fb78a4802ae12aff28,0,52567.71,3719.16,543273.95,26,1.0,997.99916,153.460152,0.015,135.501875,41,5064.185012,3980.170012
0xb738c335f3ac6916cae7f2a6c79022c9a8f25d05,0,34.73,0.25,69.95,2,2.313809,98.686191,50.5,30.0,50.49948,4,101.0,0.001040256
0xb73b56a250c3c5a573d80aa266050da7d35ef386,0,159.56,0.3,319.72,2,10.977984,90.02201600000002,50.5,13.097697,50.499508,4,101.0,0.000984218
0xb73d721f1d52af46157d0afb00aecb23b9f874e3,0,3361.52,12354.44,60593.93,2,1.0,20.1,8.7,0.0,3.726291,10,26.1,0.01596528
0xb745e13c7e524836f523c5daab953eb9cb38e937,0,164.07,0.0,328.15,1,101.0,101.0,101.0,0.5,50.499487,3,101.0,0.001026218
0xb74a104e7435102bad0d0d58e319588cfd62b0f3,0,2095.42,8354.04,528427.4,3,0.010033,2.00035,0.108891,0.0,0.091076,67,6.751254191,6.295874191
0xb74ab74629e7d10a00b0e8560d9866c1c2b6f5fd,0,33.84,6448.74,51860.67,5,1.105371,6.860482000000001,2.730628,1.104707,2.729825,16,21.84502778,0.006425768
0xb74bfccc39f2a0c75e0fa2e3cb9b3c5086d2133c,0,13502.42,280954.1,804951.82,2,0.01222,20.0,10.00611,0.0,2.221363,20,20.01221958,-19.97230614
0xb74ce18529c6f649d13489c645e3b3bc4ee156f2,0,162.22,0.33,325.1,2,18.513096,82.48690400000002,50.5,0.3,50.499508,4,101.0,0.000984218
0xb75a0745cac48b48adb548e31a91064e0e6f5349,0,4590.62,10336.49,460338.75,9,0.01,29.990326,5.393301999999999,0.0,1.975644,79,91.68612673,-30.80377327
0xb75da4f6fe074fefd8ee72d73dea0bc3c8e70775,0,163.07,0.0,326.13,2,34.264031,66.735969,50.5,0.220311,50.499508,4,101.0,0.000984218
0xb75e48f451f0a948d5271bf2d51973cf91610046,0,0.0,0.0,2.6,1,1.0,1.0,1.0,0.999424,0.999424,2,1.0,0.000575631
0xb7600ec9c217a7069a568529b7c1d856a64c5919,0,0.0,0.0,323.02,1,0.165197,0.165197,0.165197,0.164577,0.164577,2,0.16519684,0.00062
0xb76d9e76baeeee1f9d70648b07312555f03276d1,0,0.0,0.0,5.92,1,4.6666,4.6666,4.6666,4.66576,4.66576,2,4.6666,0.00084
0xb771686ca930858241aaeb73257db2be0c3e337b,0,21262.99,7843.76,927918.27,5,0.5,39.241932,13.036152,0.0,6.337054,55,234.6507348,0.1797443
0xb774f531e46db29f79e020bb6d2a78cb1a2b36a9,0,0.0,0.0,42333.1,1,4.995,4.995,4.995,4.9,4.9,2,4.995,0.095
0xb7797d93726c34ef48c80c82abdc86eefc798d0c,0,107.72,0.82,324.8,2,47.910045,53.089955,50.5,10.0,33.666165,5,101.0,0.001506437
0xb78c293d8169ac20bebcbeb4f9291207472463cb,0,7.26,10327.68,991922.07,3,0.201738,4.0,0.7653,1.010235,1.147289,160,73.46876943,0.042290651
0xb78f91f43034961f70a2b8950e2a88d408667d07,0,27.26,4778.7,278718.03,1,0.029991,1.012463,0.985038,0.993629,1.000615,115,57.13218603,0.097123955
0xb798baf2ea93d9663c49ab0e325b8387054d8307,0,51.84,1742.35,310748.32,5,0.040069,11.0,0.538968,0.5003449999999999,1.199994,255,94.85838597,0.058875261
0xb79aa1179f2caffce4b784e2c3e0370a39178690,0,0.0,28345.53,226764.25,4,0.0,7.999495,2.1676490000000004,0.0,0.0,9,17.34119221,17.34119221
0xb79b046371b005308a956300b1c9d0dc20520138,0,46.93,11904.54,23902.93,2,25.0,65.316786,45.158393,24.998967,45.15652100000001,4,90.31678641,0.00374438
0xb7aa40c6314fdd753b38724f7880e04273745065,0,161.06,0.0,322.12,1,101.0,101.0,101.0,5.437474,50.499508,3,101.0,0.000984218
0xb7c015ac956296bd60b01736dead469ff88d5dcc,0,0.0,3756.54,319306.0,4,0.0,1.042853,0.834256,0.0,0.0,86,70.91178177,70.91178177
0xb7c50f2a56f37c732fc75239532302a1040dc583,0,22.99,0.0,68.97,1,101.0,101.0,101.0,0.2,33.666149,4,101.0,0.0015539999999999
0xb7c8ee963d6c1d8dd6c570c2dbdf8b36225ef3e0,0,0.0,0.0,21.8,1,1.633328,1.633328,1.633328,1.632824,1.632824,2,1.63332785,0.000504
0xb7e99e2e7871e51cd94bdbd716b04926f4d4de7e,0,47.01,7795.87,39214.42,2,2.5,17.6829,7.64418,2.499528,7.643636999999999,10,38.2209,0.00271378
0xb7efedb31827107baf9f3e8c2f492d7cc3bd3aa0,0,0.0,0.0,1.87,1,2.387417,2.387417,2.387417,2.386946,2.386946,2,2.38741719,0.000471636
0xb7f0cabcc27088ee66ae24919cfec7accd40bcdc,0,157.68,0.0,315.37,1,62.75479,62.75479,62.75479,0.306748,31.376903,3,62.75479041,0.000984218
0xb81c39f0b241e25a503f826e908da07afa038084,0,20244.69,19954.36,786349.22,11,0.99,15.0,4.497667,0.0,1.964434,39,49.47434063,-5.529812355
0xb81fc9ac892faa1027cb81527eaa4af2df8a8b6e,0,195389.53,1710.14,786688.55,2,0.5157079999999999,27.80758,10.107601,0.0,7.55,7,30.32280344,0.12280344
0xb84270f0e5fa5c000cd6f3eed2a63ec11f189183,0,459.24,15580.52,347823.05,3,0.049039,2.867576,0.502081,0.546661,1.002925,33,11.04578963,0.013616331
0xb8441ea3b1d64620b1b83a902a7b711c2066447c,0,1028.27,2693.64,924623.88,44,0.0,138.0,4.679963,0.0,12.610466,467,1272.949836,-1186.091074
0xb848bfdcada9634c638049a8ef25c6046349d8f0,0,8.78,8818.72,17655.0,2,1.003196,2.013411,1.508304,1.002692,1.507816,4,3.01660721,0.000975636
0xb84961e1ffae1f131fba36a6a90c03e124f970ee,0,6.49,237.69,1134266.72,5,0.010008,275.087414,3.141207,0.708421,3.264852,9123,14606.61338,2.932498692
0xb84a0b23fab74f3f1517c5171e7d67fac457bba1,0,11904.62,37458.31,319986.77,2,0.03,9.998,5.1685,0.0,3.749678,14,31.011,1.013576086
0xb84e5c95806661411151e59e12aed9cd92644d30,0,0.0,0.0,359.87,1,3.330368,3.330368,3.330368,3.3297480000000004,3.3297480000000004,2,3.330368,0.00062
0xb8573e0ed862629e04cda186190607fa2c2c41a4,0,101.97,7814.07,78752.55,2,0.250266,1.016368,0.539172,0.503484,0.897847,16,5.391723037999999,0.004641058
0xb871e28657eae192e276ae55d00fd10825a7077a,0,22.62,0.0,67.87,1,101.0,101.0,101.0,0.043255,33.666149,4,101.0,0.0015539999999999
0xb87adb6136bdf5125effeb9074b966ddab61a3fa,0,5.95,16359.54,540043.22,10,0.011089,99.703158,18.6837,0.534594,20.551363,63,616.5621052,0.02122777
0xb87d20518c91398cfc85e8ca1d337d6bfd9914d7,0,0.0,10309.57,814456.03,5,0.010011,3.42524,0.142728,0.0,0.0,80,11.27553342,11.27553342
0xb87f18fc8242be4d16b5569291e1218b47c1347b,0,928.2,12705.73,233633.18,2,0.024091,0.250797,0.157566,0.0,0.14051,36,2.678618595,0.008930814
0xb892f3e30c26ff5f608a959e5a5dedf95beb6f2b,0,161.31,0.0,322.62,1,101.0,101.0,101.0,10.162636,50.499508,3,101.0,0.000984218
0xb893c180464c7f6650474698677e3d98a2aa2ae3,0,17.93,0.0,53.78,1,101.0,101.0,101.0,5.633121,33.666149,4,101.0,0.0015539999999999
0xb89adfc6841f521df886edfeaf661f21b42703f7,0,0.0,5149.88,319292.87,9,0.0,76.47,3.867411,0.0,0.0,63,239.7795129,239.7795129
0xb89caa8dc8f8cbca0406c100eb2b2e760c2b003e,0,56.82,1397.48,1107261.32,10,0.01,8.2,0.13905,0.009643,0.141728,1508,105.9560323,0.226662285
0xb89cdeebab03c81cc0f5a276c367e3260f514d6f,0,0.0,1728.65,193609.1,5,0.0,6.0,0.25975,0.0,0.0,113,29.0920271,29.0920271
0xb89d80564a737d32659f5388ac4f0682dd593f64,0,1.36,0.42,4.9,2,829.069402,1171.930598,1000.5,0.25,666.999528,5,2001.0,0.001414909
0xb89e11afdb87550254fcdb8c070ab72869ea9495,0,161.55,0.82,324.73,2,46.333403,54.666597,50.5,10.357864,50.499487,4,101.0,0.001026218
0xb89e611a8ba2d4b6776cfbcbaa19f134b8278f31,0,23.09,0.0,69.27,1,101.0,101.0,101.0,0.004857,33.666149,4,101.0,0.0015539999999999
0xb8ae43758e67c837d6bfb4707581f22ab1357b42,0,0.0,0.0,261982.97,1,4.999413,4.999413,4.999413,0.200261,0.200261,2,4.99941329,4.799152747
0xb8af5fe2db34d1a5784e035d315851de4f695019,0,50.83,2332.58,1121818.87,3,0.031121,1.020928,0.709956,0.000695,0.8165279999999999,882,335.0990407,0.322504635
